payment_id,rental_id,payment_date,payment_method,amount,payment_type,status
21152,10761,2023-04-15,Bank Transfer,165.51,Deposit,Failed
21153,10761,2023-04-13,Credit Card,76.1,Rental,Completed
21154,10761,2023-04-12,Debit Card,152.39,Rental,Pending
21155,10762,2025-12-22,Credit Card,5199.23,Deposit,Refunded
21156,10763,2025-03-25,Bank Transfer,4925.09,Deposit,Completed
21157,10763,2025-03-23,Debit Card,549.22,Rental,Failed
21158,10763,2025-03-20,Debit Card,720.17,Rental,Refunded
21159,10764,2023-12-17,Cash,1051.21,Deposit,Refunded
21160,10764,2023-12-16,Cash,207.88,Rental,Pending
21161,10764,2023-12-16,Bank Transfer,244.51,Rental,Completed
21162,10765,2023-11-17,Debit Card,2203.96,Deposit,Failed
21163,10765,2023-11-20,Cash,427.8,Rental,Refunded
21164,10765,2023-11-20,Credit Card,618.27,Rental,Pending
21165,10766,2023-01-19,Debit Card,2926.99,Deposit,Refunded
21166,10767,2023-04-19,Bank Transfer,2134.38,Deposit,Pending
21167,10767,2023-04-23,Bank Transfer,3739.67,Rental,Refunded
21168,10768,2023-11-05,Cash,496.84,Deposit,Completed
21169,10768,2023-11-06,Cash,602.35,Rental,Failed
21170,10769,2023-02-28,Cash,3105.06,Deposit,Failed
21171,10770,2023-03-24,Credit Card,264.47,Deposit,Failed
21172,10771,2023-12-07,Cash,2090.64,Deposit,Refunded
21173,10771,2023-12-10,Bank Transfer,2774.56,Rental,Pending
21174,10772,2025-04-21,Bank Transfer,553.49,Deposit,Refunded
21175,10772,2025-04-21,Debit Card,95.19,Rental,Refunded
21176,10772,2025-04-23,Credit Card,119.16,Rental,Refunded
21177,10773,2023-08-04,Cash,2013.77,Deposit,Pending
21178,10773,2023-08-02,Debit Card,1870.51,Rental,Refunded
21179,10774,2024-12-09,Credit Card,910.56,Deposit,Completed
21180,10774,2024-12-06,Credit Card,658.04,Rental,Refunded
21181,10775,2024-01-02,Debit Card,5611.51,Deposit,Failed
21182,10775,2024-01-03,Credit Card,1437.32,Rental,Failed
21183,10775,2024-01-06,Debit Card,2114.43,Rental,Completed
21184,10776,2024-12-17,Credit Card,4000.08,Deposit,Refunded
21185,10777,2024-02-11,Cash,9595.76,Deposit,Completed
21186,10778,2025-03-26,Debit Card,955.31,Deposit,Pending
21187,10779,2024-05-19,Credit Card,6393.48,Deposit,Failed
21188,10779,2024-05-17,Debit Card,2089.07,Rental,Pending
21189,10779,2024-05-17,Cash,1678.5,Rental,Pending
21190,10780,2024-06-09,Cash,410.52,Deposit,Refunded
21191,10780,2024-06-08,Cash,84.27,Rental,Completed
21192,10780,2024-06-08,Cash,95.68,Rental,Pending
21193,10781,2024-10-09,Cash,958.51,Deposit,Refunded
21194,10781,2024-10-11,Debit Card,906.89,Rental,Failed
21195,10782,2023-09-18,Cash,2304.7,Deposit,Completed
21196,10782,2023-09-13,Bank Transfer,1674.21,Rental,Completed
21197,10783,2024-10-09,Debit Card,3429.47,Deposit,Refunded
21198,10784,2023-05-06,Cash,253.09,Deposit,Completed
21199,10784,2023-05-08,Credit Card,314.6,Rental,Completed
21200,10784,2023-05-06,Bank Transfer,168.44,Rental,Pending
21201,10785,2024-07-09,Cash,519.67,Deposit,Refunded
21202,10785,2024-07-06,Bank Transfer,303.24,Rental,Failed
21203,10786,2025-07-03,Debit Card,0.0,Rental,Completed
21204,10786,2025-07-03,Cash,2494.19,Rental,Completed
21205,10786,2025-07-01,Cash,1554.32,Rental,Failed
21206,10787,2023-06-09,Bank Transfer,3991.19,Deposit,Completed
21207,10787,2023-06-09,Debit Card,1510.23,Rental,Refunded
21208,10788,2023-12-19,Debit Card,3695.18,Deposit,Refunded
21209,10788,2023-12-16,Cash,2157.51,Rental,Refunded
21210,10789,2025-06-16,Credit Card,832.3,Deposit,Failed
21211,10789,2025-06-16,Credit Card,988.43,Rental,Failed
21212,10790,2025-02-17,Bank Transfer,312.96,Deposit,Completed
21213,10790,2025-02-17,Credit Card,83.48,Rental,Refunded
21214,10791,2025-07-08,Debit Card,2904.51,Deposit,Refunded
21215,10791,2025-07-09,Cash,800.51,Rental,Failed
21216,10792,2024-03-08,Cash,1593.74,Deposit,Completed
21217,10792,2024-03-08,Credit Card,796.22,Rental,Pending
21218,10792,2024-03-09,Bank Transfer,471.75,Rental,Completed
21219,10793,2023-06-26,Cash,1369.02,Deposit,Completed
21220,10793,2023-06-27,Credit Card,638.28,Rental,Pending
21221,10793,2023-06-29,Credit Card,288.08,Rental,Failed
21222,10794,2024-06-30,Credit Card,721.47,Rental,Completed
21223,10794,2024-07-01,Debit Card,1353.7,Rental,Completed
21224,10795,2025-10-02,Bank Transfer,297.32,Deposit,Completed
21225,10796,2025-05-07,Bank Transfer,553.07,Deposit,Pending
21226,10796,2025-05-10,Cash,627.55,Rental,Completed
21227,10797,2023-11-16,Credit Card,413.29,Deposit,Refunded
21228,10797,2023-11-14,Debit Card,200.63,Rental,Refunded
21229,10797,2023-11-15,Cash,351.81,Rental,Refunded
21230,10798,2025-01-30,Debit Card,1175.99,Deposit,Refunded
21231,10798,2025-01-31,Cash,752.28,Rental,Completed
21232,10798,2025-01-30,Debit Card,1545.08,Rental,Refunded
21233,10799,2025-06-15,Bank Transfer,3960.63,Deposit,Failed
21234,10799,2025-06-12,Credit Card,2606.5,Rental,Failed
21235,10799,2025-06-12,Credit Card,2616.91,Rental,Failed
21236,10800,2023-09-05,Bank Transfer,901.23,Deposit,Pending
21237,10800,2023-09-05,Credit Card,1025.84,Rental,Completed
21238,10800,2023-09-06,Debit Card,471.77,Rental,Failed
21239,10802,2023-03-01,Debit Card,558.23,Deposit,Refunded
21240,10802,2023-02-28,Credit Card,168.97,Rental,Completed
21241,10802,2023-02-24,Bank Transfer,373.45,Rental,Refunded
21242,10803,2023-07-19,Cash,1001.88,Deposit,Pending
21243,10803,2023-07-21,Credit Card,244.54,Rental,Completed
21244,10803,2023-07-21,Cash,324.15,Rental,Completed
21245,10804,2024-05-31,Cash,1747.18,Deposit,Pending
21246,10804,2024-05-30,Credit Card,752.88,Rental,Completed
21247,10805,2024-06-20,Debit Card,1010.96,Deposit,Completed
21248,10806,2024-05-21,Bank Transfer,385.49,Deposit,Refunded
21249,10806,2024-05-24,Cash,252.88,Rental,Failed
21250,10806,2024-05-26,Cash,531.14,Rental,Pending
21251,10807,2025-10-30,Cash,659.93,Deposit,Failed
21252,10807,2025-10-28,Cash,265.76,Rental,Completed
21253,10807,2025-11-02,Bank Transfer,186.32,Rental,Refunded
21254,10808,2025-07-10,Bank Transfer,4656.21,Deposit,Completed
21255,10808,2025-07-13,Debit Card,2420.34,Rental,Failed
21256,10809,2025-08-05,Bank Transfer,3319.9,Deposit,Failed
21257,10809,2025-08-07,Cash,2550.63,Rental,Completed
21258,10810,2024-06-23,Bank Transfer,2064.16,Deposit,Pending
21259,10810,2024-06-25,Bank Transfer,927.75,Rental,Pending
21260,10810,2024-06-20,Debit Card,1169.27,Rental,Refunded
21261,10811,2023-12-21,Cash,414.89,Rental,Pending
21262,10811,2023-12-16,Bank Transfer,528.42,Rental,Failed
21263,10811,2023-12-18,Cash,376.08,Rental,Pending
21264,10812,2025-03-09,Cash,313.64,Deposit,Completed
21265,10813,2023-04-19,Bank Transfer,3313.29,Deposit,Pending
21266,10813,2023-04-17,Cash,2525.0,Rental,Failed
21267,10814,2024-05-19,Cash,1352.41,Deposit,Refunded
21268,10814,2024-05-16,Credit Card,715.73,Rental,Refunded
21269,10815,2025-01-10,Debit Card,1172.46,Deposit,Refunded
21270,10815,2025-01-12,Debit Card,1326.44,Rental,Refunded
21271,10815,2025-01-12,Credit Card,1226.68,Rental,Refunded
21272,10816,2024-11-21,Bank Transfer,3323.66,Deposit,Refunded
21273,10817,2024-10-29,Credit Card,259.31,Deposit,Failed
21274,10817,2024-10-31,Bank Transfer,210.18,Rental,Completed
21275,10818,2023-12-29,Credit Card,2267.34,Deposit,Pending
21276,10818,2023-12-30,Cash,1012.77,Rental,Completed
21277,10819,2024-03-09,Credit Card,3130.44,Deposit,Failed
21278,10820,2024-03-28,Cash,2075.36,Deposit,Completed
21279,10821,2025-05-25,Bank Transfer,8556.8,Deposit,Refunded
21280,10822,2024-01-05,Cash,1595.77,Deposit,Pending
21281,10823,2024-03-09,Bank Transfer,1176.16,Deposit,Failed
21282,10823,2024-03-08,Credit Card,1095.63,Rental,Refunded
21283,10824,2024-04-24,Cash,3365.19,Deposit,Failed
21284,10825,2023-09-26,Bank Transfer,2550.99,Deposit,Refunded
21285,10825,2023-09-26,Bank Transfer,1901.31,Rental,Pending
21286,10826,2023-10-07,Credit Card,1178.18,Deposit,Pending
21287,10826,2023-10-08,Debit Card,523.46,Rental,Pending
21288,10827,2025-09-23,Cash,316.28,Rental,Failed
21289,10827,2025-09-25,Cash,125.88,Rental,Completed
21290,10827,2025-09-24,Cash,52.29,Rental,Refunded
21291,10828,2025-09-28,Debit Card,2320.42,Deposit,Failed
21292,10828,2025-09-24,Debit Card,891.06,Rental,Completed
21293,10828,2025-09-25,Bank Transfer,1941.4,Rental,Completed
21294,10829,2025-07-26,Bank Transfer,983.1,Deposit,Completed
21295,10829,2025-07-31,Bank Transfer,145.09,Rental,Refunded
21296,10829,2025-07-30,Cash,104.32,Rental,Refunded
21297,10830,2023-09-05,Bank Transfer,1193.36,Deposit,Pending
21298,10831,2023-07-29,Bank Transfer,4198.93,Deposit,Refunded
21299,10831,2023-07-27,Debit Card,1213.86,Rental,Failed
21300,10831,2023-07-28,Credit Card,558.25,Rental,Refunded
21301,10832,2025-09-07,Credit Card,2099.23,Deposit,Completed
21302,10832,2025-09-07,Debit Card,926.99,Rental,Completed
21303,10833,2023-05-10,Credit Card,2274.87,Deposit,Failed
21304,10834,2023-05-06,Debit Card,581.38,Deposit,Refunded
21305,10834,2023-05-04,Debit Card,1186.76,Rental,Pending
21306,10835,2024-09-01,Cash,1095.05,Deposit,Failed
21307,10835,2024-09-05,Credit Card,293.9,Rental,Completed
21308,10836,2024-06-08,Credit Card,590.42,Deposit,Pending
21309,10836,2024-06-06,Bank Transfer,531.09,Rental,Refunded
21310,10837,2023-07-13,Credit Card,1205.1,Deposit,Completed
21311,10837,2023-07-14,Debit Card,251.65,Rental,Refunded
21312,10837,2023-07-14,Bank Transfer,360.13,Rental,Refunded
21313,10838,2023-08-13,Bank Transfer,396.6,Deposit,Failed
21314,10838,2023-08-16,Cash,73.59,Rental,Pending
21315,10838,2023-08-12,Credit Card,64.48,Rental,Refunded
21316,10839,2023-03-01,Bank Transfer,393.99,Rental,Pending
21317,10839,2023-02-27,Bank Transfer,176.68,Rental,Failed
21318,10839,2023-02-28,Cash,230.53,Rental,Failed
21319,10840,2025-01-06,Cash,1336.46,Deposit,Failed
21320,10840,2025-01-10,Bank Transfer,740.18,Rental,Completed
21321,10840,2025-01-10,Cash,509.22,Rental,Refunded
21322,10841,2025-01-26,Cash,764.94,Deposit,Refunded
21323,10842,2025-11-22,Cash,1732.43,Deposit,Pending
21324,10842,2025-11-22,Cash,927.74,Rental,Completed
21325,10843,2023-07-16,Debit Card,405.58,Deposit,Failed
21326,10843,2023-07-14,Cash,221.99,Rental,Failed
21327,10843,2023-07-16,Debit Card,81.24,Rental,Pending
21328,10844,2024-02-06,Credit Card,1154.19,Deposit,Refunded
21329,10845,2023-08-08,Bank Transfer,2020.29,Deposit,Failed
21330,10845,2023-08-10,Bank Transfer,668.1,Rental,Completed
21331,10845,2023-08-06,Credit Card,774.22,Rental,Completed
21332,10846,2024-05-05,Cash,1831.27,Deposit,Refunded
21333,10847,2023-11-20,Cash,381.19,Deposit,Refunded
21334,10847,2023-11-20,Cash,184.94,Rental,Completed
21335,10847,2023-11-19,Debit Card,396.64,Rental,Completed
21336,10848,2024-12-22,Debit Card,980.52,Deposit,Refunded
21337,10848,2024-12-25,Bank Transfer,353.98,Rental,Completed
21338,10848,2024-12-25,Cash,311.96,Rental,Refunded
21339,10849,2024-04-26,Credit Card,1560.8,Deposit,Completed
21340,10849,2024-04-27,Bank Transfer,612.65,Rental,Refunded
21341,10850,2025-05-09,Bank Transfer,414.2,Rental,Failed
21342,10850,2025-05-08,Debit Card,118.31,Rental,Pending
21343,10850,2025-05-05,Cash,62.13,Rental,Failed
21344,10851,2025-12-22,Debit Card,4551.63,Deposit,Completed
21345,10852,2025-05-27,Credit Card,3509.36,Deposit,Failed
21346,10852,2025-05-25,Bank Transfer,1310.5,Rental,Refunded
21347,10852,2025-05-25,Debit Card,893.14,Rental,Refunded
21348,10853,2023-02-25,Credit Card,803.78,Deposit,Failed
21349,10853,2023-02-27,Cash,308.7,Rental,Refunded
21350,10853,2023-02-26,Bank Transfer,126.32,Rental,Refunded
21351,10854,2025-03-28,Credit Card,1494.55,Deposit,Failed
21352,10854,2025-03-24,Cash,399.74,Rental,Completed
21353,10855,2023-10-27,Bank Transfer,1686.24,Deposit,Refunded
21354,10856,2023-05-26,Debit Card,818.77,Deposit,Pending
21355,10856,2023-05-26,Cash,381.59,Rental,Pending
21356,10857,2024-02-27,Bank Transfer,3715.13,Deposit,Completed
21357,10857,2024-03-02,Debit Card,2285.53,Rental,Refunded
21358,10858,2023-03-09,Cash,1416.16,Deposit,Completed
21359,10858,2023-03-06,Debit Card,1609.13,Rental,Refunded
21360,10858,2023-03-04,Cash,581.48,Rental,Completed
21361,10859,2024-03-21,Cash,1527.62,Deposit,Refunded
21362,10859,2024-03-19,Debit Card,1215.23,Rental,Refunded
21363,10859,2024-03-21,Credit Card,409.96,Rental,Pending
21364,10860,2025-10-15,Credit Card,2598.48,Deposit,Failed
21365,10860,2025-10-14,Credit Card,2359.43,Rental,Refunded
21366,10861,2024-05-20,Cash,2484.76,Deposit,Completed
21367,10861,2024-05-21,Credit Card,641.76,Rental,Failed
21368,10862,2023-05-12,Bank Transfer,5124.21,Deposit,Refunded
21369,10863,2025-07-12,Credit Card,218.39,Deposit,Pending
21370,10863,2025-07-12,Credit Card,276.51,Rental,Completed
21371,10863,2025-07-10,Credit Card,113.95,Rental,Failed
21372,10864,2025-07-28,Credit Card,854.74,Deposit,Refunded
21373,10864,2025-07-28,Bank Transfer,747.04,Rental,Pending
21374,10864,2025-07-30,Bank Transfer,1117.94,Rental,Completed
21375,10865,2023-02-20,Debit Card,2280.07,Deposit,Failed
21376,10865,2023-02-23,Cash,470.18,Rental,Refunded
21377,10865,2023-02-20,Cash,802.11,Rental,Failed
21378,10866,2023-06-15,Cash,945.35,Deposit,Pending
21379,10866,2023-06-16,Credit Card,700.58,Rental,Pending
21380,10867,2025-10-15,Bank Transfer,1824.32,Deposit,Completed
21381,10867,2025-10-14,Debit Card,487.16,Rental,Pending
21382,10868,2025-11-11,Bank Transfer,1763.02,Deposit,Refunded
21383,10869,2023-07-30,Debit Card,403.2,Deposit,Completed
21384,10870,2024-09-12,Cash,1855.04,Deposit,Completed
21385,10871,2024-09-09,Credit Card,2324.77,Deposit,Failed
21386,10871,2024-09-09,Bank Transfer,451.18,Rental,Completed
21387,10871,2024-09-11,Debit Card,169.87,Rental,Pending
21388,10872,2024-07-28,Credit Card,1892.8,Deposit,Refunded
21389,10872,2024-07-28,Bank Transfer,661.7,Rental,Completed
21390,10872,2024-07-30,Debit Card,495.77,Rental,Completed
21391,10873,2025-01-05,Cash,4819.16,Deposit,Refunded
21392,10874,2025-12-20,Credit Card,706.07,Deposit,Completed
21393,10874,2025-12-19,Debit Card,641.76,Rental,Pending
21394,10874,2025-12-19,Cash,636.71,Rental,Refunded
21395,10875,2023-08-29,Bank Transfer,1202.11,Rental,Completed
21396,10875,2023-08-30,Credit Card,555.86,Rental,Failed
21397,10875,2023-08-29,Credit Card,721.39,Rental,Failed
21398,10876,2024-08-06,Credit Card,416.79,Deposit,Pending
21399,10876,2024-08-07,Bank Transfer,397.1,Rental,Completed
21400,10876,2024-08-06,Debit Card,251.97,Rental,Completed
21401,10877,2024-06-22,Cash,5695.13,Deposit,Refunded
21402,10877,2024-06-24,Credit Card,1956.67,Rental,Completed
21403,10877,2024-06-25,Debit Card,2149.19,Rental,Completed
21404,10878,2025-12-24,Bank Transfer,2658.99,Deposit,Completed
21405,10878,2025-12-24,Bank Transfer,781.01,Rental,Pending
21406,10879,2025-12-03,Bank Transfer,292.78,Rental,Refunded
21407,10879,2025-12-02,Cash,250.82,Rental,Completed
21408,10880,2025-09-01,Bank Transfer,2886.14,Deposit,Failed
21409,10881,2023-10-28,Bank Transfer,1827.01,Deposit,Completed
21410,10882,2025-08-17,Debit Card,7479.21,Deposit,Failed
21411,10882,2025-08-20,Credit Card,1581.93,Rental,Refunded
21412,10882,2025-08-22,Bank Transfer,665.53,Rental,Failed
21413,10883,2025-12-12,Bank Transfer,740.06,Deposit,Completed
21414,10883,2025-12-16,Credit Card,213.19,Rental,Pending
21415,10883,2025-12-14,Bank Transfer,354.84,Rental,Completed
21416,10884,2024-01-10,Debit Card,317.49,Deposit,Refunded
21417,10884,2024-01-11,Debit Card,94.36,Rental,Failed
21418,10884,2024-01-08,Debit Card,58.16,Rental,Refunded
21419,10885,2023-08-28,Bank Transfer,6375.84,Deposit,Completed
21420,10886,2023-03-08,Credit Card,618.41,Deposit,Failed
21421,10886,2023-03-10,Credit Card,633.15,Rental,Refunded
21422,10887,2025-04-08,Bank Transfer,1731.36,Deposit,Pending
21423,10888,2024-03-06,Bank Transfer,2830.98,Deposit,Pending
21424,10889,2023-09-08,Cash,161.08,Deposit,Refunded
21425,10889,2023-09-08,Debit Card,71.36,Rental,Completed
21426,10890,2024-03-26,Credit Card,247.43,Rental,Completed
21427,10890,2024-03-28,Credit Card,329.41,Rental,Refunded
21428,10891,2024-01-22,Cash,570.55,Deposit,Pending
21429,10891,2024-01-27,Debit Card,625.85,Rental,Refunded
21430,10892,2023-05-28,Credit Card,2449.78,Deposit,Refunded
21431,10893,2023-01-06,Debit Card,1729.37,Deposit,Completed
21432,10893,2023-01-08,Bank Transfer,-961.19,Rental,Refunded
21433,10893,2023-01-08,Bank Transfer,2124.8,Rental,Completed
21434,10894,2024-03-09,Credit Card,751.29,Deposit,Completed
21435,10894,2024-03-10,Cash,231.1,Rental,Failed
21436,10894,2024-03-10,Cash,69.37,Rental,Failed
21437,10895,2025-12-10,Bank Transfer,4374.16,Deposit,Completed
21438,10895,2025-12-07,Credit Card,3589.58,Rental,Refunded
21439,10896,2024-03-28,Debit Card,1227.88,Deposit,Pending
21440,10896,2024-03-31,Cash,1009.26,Rental,Completed
21441,10897,2023-01-14,Bank Transfer,1143.39,Deposit,Failed
21442,10897,2023-01-15,Bank Transfer,1612.2,Rental,Completed
21443,10898,2023-12-12,Cash,1169.43,Deposit,Refunded
21444,10899,2024-02-24,Debit Card,1325.34,Deposit,Completed
21445,10899,2024-02-23,Cash,440.2,Rental,Failed
21446,10900,2024-04-19,Debit Card,5495.96,Deposit,Completed
21447,10900,2024-04-15,Credit Card,5355.58,Rental,Completed
21448,10901,2023-10-10,Credit Card,1130.35,Deposit,Pending
21449,10901,2023-10-08,Debit Card,780.22,Rental,Failed
21450,10901,2023-10-12,Debit Card,622.69,Rental,Refunded
21451,10902,2023-02-05,Bank Transfer,726.43,Deposit,Refunded
21452,10902,2023-02-02,Debit Card,243.73,Rental,Refunded
21453,10902,2023-02-05,Bank Transfer,163.93,Rental,Pending
21454,10903,2023-12-12,Credit Card,1902.1,Deposit,Pending
21455,10903,2023-12-13,Cash,1613.69,Rental,Completed
21456,10903,2023-12-12,Cash,2009.02,Rental,Refunded
21457,10904,2023-08-19,Cash,839.95,Deposit,Failed
21458,10904,2023-08-18,Bank Transfer,448.16,Rental,Failed
21459,10904,2023-08-17,Debit Card,134.99,Rental,Completed
21460,10905,2023-03-27,Cash,2889.8,Deposit,Failed
21461,10905,2023-03-26,Cash,3538.23,Rental,Failed
21462,10906,2024-09-15,Credit Card,850.92,Deposit,Refunded
21463,10907,2023-08-18,Bank Transfer,4230.13,Deposit,Refunded
21464,10907,2023-08-22,Debit Card,1073.71,Rental,Completed
21465,10907,2023-08-19,Credit Card,587.46,Rental,Failed
21466,10908,2023-09-11,Bank Transfer,457.46,Deposit,Pending
21467,10909,2023-08-10,Credit Card,2997.68,Deposit,Failed
21468,10909,2023-08-14,Credit Card,3597.9,Rental,Completed
21469,10909,2023-08-09,Debit Card,936.76,Rental,Pending
21470,10910,2024-04-28,Credit Card,1065.67,Deposit,Completed
21471,10910,2024-04-27,Debit Card,1717.05,Rental,Failed
21472,10911,2023-01-25,Bank Transfer,371.46,Deposit,Refunded
21473,10911,2023-01-22,Cash,112.32,Rental,Refunded
21474,10911,2023-01-22,Debit Card,222.1,Rental,Pending
21475,10912,2025-09-14,Debit Card,6467.3,Deposit,Completed
21476,10913,2024-09-05,Bank Transfer,5688.38,Deposit,Refunded
21477,10914,2023-11-10,Credit Card,679.1,Deposit,Completed
21478,10914,2023-11-10,Credit Card,690.9,Rental,Refunded
21479,10914,2023-11-13,Debit Card,772.14,Rental,Completed
21480,10915,2024-05-09,Bank Transfer,377.67,Deposit,Completed
21481,10915,2024-05-12,Debit Card,99.67,Rental,Refunded
21482,10915,2024-05-09,Credit Card,44.01,Rental,Refunded
21483,10916,2024-10-23,Debit Card,2327.49,Deposit,Completed
21484,10917,2024-07-21,Bank Transfer,3819.61,Deposit,Failed
21485,10918,2023-04-27,Bank Transfer,110.39,Rental,Refunded
21486,10918,2023-04-25,Credit Card,42.66,Rental,Pending
21487,10918,2023-04-28,Bank Transfer,67.91,Rental,Failed
21488,10919,2024-12-25,Credit Card,456.86,Deposit,Failed
21489,10919,2024-12-24,Credit Card,456.44,Rental,Failed
21490,10919,2024-12-26,Cash,238.33,Rental,Failed
21491,10920,2023-09-20,Debit Card,2802.62,Deposit,Completed
21492,10921,2023-02-19,Cash,4570.72,Deposit,Failed
21493,10922,2025-10-23,Bank Transfer,6051.22,Deposit,Refunded
21494,10922,2025-10-19,Credit Card,1589.93,Rental,Completed
21495,10924,2025-08-04,Bank Transfer,2279.33,Deposit,Refunded
21496,10924,2025-08-06,Cash,-992.85,Rental,Pending
21497,10924,2025-08-08,Bank Transfer,487.0,Rental,Completed
21498,10925,2025-04-24,Cash,906.22,Deposit,Completed
21499,10925,2025-04-24,Cash,1086.12,Rental,Completed
21500,10925,2025-04-27,Credit Card,337.23,Rental,Pending
21501,10926,2025-06-10,Cash,699.14,Deposit,Completed
21502,10926,2025-06-12,Credit Card,483.91,Rental,Completed
21503,10927,2023-01-27,Credit Card,9.22,Rental,Refunded
21504,10927,2023-01-27,Debit Card,3.28,Rental,Refunded
21505,10927,2023-01-29,Credit Card,2.38,Rental,Pending
21506,10928,2023-11-25,Bank Transfer,5474.02,Deposit,Refunded
21507,10929,2025-11-20,Bank Transfer,4456.59,Deposit,Refunded
21508,10929,2025-11-18,Cash,460.44,Rental,Failed
21509,10929,2025-11-16,Cash,679.93,Rental,Failed
21510,10930,2023-11-03,Bank Transfer,1744.57,Deposit,Failed
