rental_id,car_id,customer_id,employee_id,tariff_id,pickup_location_id,return_location_id,rental_date,scheduled_return_date,actual_return_date,rental_days,km_driven,additional_km,base_cost,additional_km_cost,total_cost,deposit_amount,deposit_returned,status,notes
10727,46,7960,47,4,4,8,2023-08-19,2023-08-28,2023-08-29,9,2198,0,1589.58,0.0,1589.58,1000.41,909.74,Completed,No issues
10728,7,3049,49,1,1,2,2025-06-02,2025-06-12,2025-06-14,10,2573,573,350.1,401.1,751.2,179.31,159.02,Cancelled,Early return
10729,28,4796,38,1,7,12,2025-02-15,2025-03-13,2025-03-13,26,2089,0,910.26,0.0,910.26,172.82,154.19,Completed,Car dirty
10730,90,3749,20,1,9,15,2025-05-05,2025-05-11,2025-05-13,6,1347,147,210.06,102.9,312.96,180.38,107.37,Cancelled,Car dirty
10731,105,7513,77,5,5,1,2025-11-07,2025-12-02,2025-11-30,25,1399,0,7580.0,0.0,7580.0,1567.91,1508.83,Completed,Early return
10732,50,7003,6,2,4,8,2025-07-09,2025-08-05,2025-08-08,27,4860,0,2337.12,0.0,2337.12,448.73,414.59,No-show,Car dirty
10733,20,7616,29,3,3,12,2024-01-28,2024-02-09,2024-02-12,12,143,0,1338.36,0.0,1338.36,525.58,513.87,No-show,Minor scratch
10734,120,4407,51,1,6,14,2024-08-09,2024-08-11,2024-08-12,2,435,35,70.02,24.5,94.52,182.94,148.09,Active,No issues
10735,60,5641,35,2,13,14,2023-02-05,2023-02-07,2023-02-07,2,260,0,173.12,0.0,173.12,380.56,241.54,No-show,Minor scratch
10736,110,3608,20,3,7,3,2025-04-26,2025-05-07,2025-05-10,11,331,0,1226.83,0.0,1226.83,614.66,500.48,Cancelled,Early return
10737,14,2916,12,1,13,5,2025-12-24,2026-01-04,2026-01-04,11,3110,910,385.11,637.0,1022.11,146.35,139.35,Cancelled,
10738,90,6916,19,2,5,15,2023-09-28,2023-10-11,2023-10-14,13,695,0,1125.28,0.0,1125.28,374.31,340.81,No-show,Car dirty
10739,64,7585,32,1,7,14,2024-09-23,2024-10-17,2024-10-19,24,5151,351,840.24,245.7,1085.94,183.38,178.47,No-show,Early return
10740,24,5870,61,2,1,3,2023-12-18,2024-01-03,2024-01-05,16,3768,0,1384.96,0.0,1384.96,362.58,317.5,Completed,Minor scratch
10741,19,2771,79,2,12,14,2023-04-06,2023-04-24,2023-04-23,18,3161,0,1558.08,0.0,1558.08,391.78,363.04,Active,Car dirty
10742,74,998,51,2,6,7,2025-03-05,2025-03-14,2025-03-14,9,145,0,779.04,0.0,779.04,320.18,290.42,Cancelled,No issues
10743,108,2194,40,5,8,8,2024-03-04,2024-03-08,2024-03-09,4,450,0,1212.8,0.0,1212.8,1530.87,1350.45,Cancelled,Early return
10744,19,4053,21,1,11,5,2025-04-17,2025-04-22,2025-04-20,5,1289,289,175.05,202.3,-377.35,152.61,128.95,Cancelled,Car dirty
10745,58,17,55,3,13,12,2023-09-17,2023-10-17,2023-10-20,30,1011,0,3345.9,0.0,3345.9,510.53,456.16,Completed,Car dirty
10746,36,7699,44,5,13,14,2024-04-26,2024-05-18,2024-05-16,22,6371,0,6670.4,0.0,6670.4,1883.65,1537.29,Completed,Minor scratch
10747,96,5737,49,2,9,5,2025-05-27,2025-06-16,2025-06-17,20,3112,0,1731.2,0.0,1731.2,336.73,282.89,Completed,Minor scratch
10748,61,6887,3,5,15,2,2025-10-04,2025-10-17,2025-10-17,13,2632,0,3941.6,0.0,3941.6,1955.93,1329.83,Cancelled,Early return
10749,59,4827,73,1,11,8,2024-07-25,2024-08-06,2024-08-07,12,2962,562,420.12,393.4,813.52,181.45,146.1,Completed,
10750,55,4439,65,1,9,14,2024-06-03,2024-06-20,2024-06-21,17,2402,0,595.17,0.0,595.17,174.84,168.62,Active,No issues
10751,115,4778,11,4,10,10,2023-04-25,2023-05-13,2023-05-15,18,3465,0,3179.16,0.0,3179.16,1052.57,682.76,Cancelled,Minor scratch
10752,52,6287,48,1,10,6,2024-11-01,2024-11-21,2024-11-22,20,3460,0,700.2,0.0,700.2,190.1,157.92,Completed,Car dirty
10753,1,5606,25,1,7,12,2025-01-17,2025-01-23,2025-01-25,6,553,0,210.06,0.0,210.06,153.81,132.01,Cancelled,
10754,107,3085,78,2,11,7,2025-02-07,2025-02-20,2025-02-20,13,636,0,1125.28,0.0,1125.28,403.27,354.43,Cancelled,
10755,14,1105,78,2,6,9,2025-12-19,2025-12-26,2025-12-25,7,1671,0,605.92,0.0,605.92,426.99,353.12,Completed,Car dirty
10756,21,1173,13,1,11,8,2023-10-09,2023-10-23,2023-10-25,14,2777,0,490.14,0.0,490.14,160.49,153.52,No-show,Early return
10757,64,6428,72,4,5,11,2023-04-04,2023-04-29,2023-05-02,25,1835,0,4415.5,0.0,4415.5,892.8,845.14,Completed,Early return
10758,104,2714,22,3,7,13,2023-07-11,2023-08-10,2023-08-13,30,1607,0,3345.9,0.0,3345.9,711.85,666.16,Cancelled,
10759,77,2428,8,1,11,9,2025-11-06,2025-11-17,2025-11-17,11,1627,0,385.11,0.0,385.11,203.14,195.9,No-show,
10760,10,6368,27,3,12,4,2023-06-18,2023-07-03,2023-07-02,15,3126,0,1672.95,0.0,1672.95,630.28,578.14,No-show,Late return
10761,93,1220,29,1,15,15,2023-04-10,2023-04-16,2023-04-17,6,375,0,210.06,0.0,210.06,183.94,166.86,Active,Minor scratch
10762,18,2074,66,5,4,9,2025-12-18,2025-12-29,2025-12-28,11,107,0,3335.2,0.0,3335.2,1864.03,1808.42,Active,Early return
10763,20,6295,18,4,15,10,2025-03-20,2025-04-18,2025-04-21,29,7395,0,5121.98,0.0,5121.98,1072.5,1067.3,Active,No issues
10764,111,3730,74,1,12,10,2023-12-13,2024-01-08,2024-01-10,26,5803,603,910.26,422.1,1332.36,171.24,160.9,Cancelled,Late return
10765,29,3662,44,1,7,10,2023-11-17,2023-12-17,2023-12-18,30,8840,2840,1050.3,1988.0,3038.3,211.73,183.82,Completed,Car dirty
10766,46,6025,43,3,1,12,2023-01-14,2023-02-03,2023-02-04,20,1423,0,2230.6,0.0,2230.6,696.39,622.49,Active,Car dirty
10767,113,2114,52,4,12,8,2023-04-18,2023-05-14,2023-05-13,26,5576,0,4592.12,0.0,4592.12,1281.93,1108.87,Active,No issues
10768,60,550,59,1,7,12,2023-11-03,2023-11-25,2023-11-25,22,4582,182,770.22,127.4,897.62,201.57,161.76,Cancelled,Minor scratch
10769,9,4306,73,5,11,4,2023-02-28,2023-03-05,2023-03-06,5,600,0,1516.0,0.0,1516.0,1589.06,1115.62,Active,Minor scratch
10770,65,7337,55,1,8,5,2023-03-21,2023-03-23,2023-03-23,2,190,0,70.02,0.0,70.02,194.45,125.97,Cancelled,Minor scratch
10771,59,1419,22,4,15,7,2023-12-05,2023-12-27,2023-12-28,22,716,0,3885.64,0.0,3885.64,979.56,930.41,Active,
10772,25,832,28,1,15,7,2025-04-20,2025-05-01,2025-05-01,11,2493,293,385.11,205.1,590.21,177.63,148.5,Completed,Early return
10773,39,7269,49,5,11,10,2023-08-01,2023-08-09,2023-08-11,8,517,0,2425.6,0.0,2425.6,1458.68,1297.75,Active,Early return
10774,51,7731,40,2,6,2,2024-12-06,2024-12-19,2024-12-19,13,3420,0,1125.28,0.0,1125.28,443.32,384.27,Completed,No issues
10775,67,2281,33,5,8,11,2024-01-02,2024-01-27,2024-01-26,25,325,0,7580.0,0.0,7580.0,1583.26,1483.92,No-show,
10776,94,886,75,4,4,12,2024-12-15,2025-01-01,2024-12-30,17,4518,0,3002.54,0.0,3002.54,997.54,939.67,Completed,Late return
10777,111,7909,45,5,3,10,2024-02-10,2024-03-06,2024-03-07,25,4788,0,7580.0,0.0,7580.0,2015.76,1856.09,Active,Car dirty
10778,49,307,25,4,11,12,2025-03-23,2025-03-24,2025-03-27,1,99,0,176.62,0.0,-176.62,1131.93,1050.05,No-show,Car dirty
10779,29,10,43,5,10,9,2024-05-17,2024-06-14,2024-06-12,28,6151,0,8489.6,0.0,8489.6,1671.45,1377.04,Cancelled,No issues
10780,61,3081,56,1,6,5,2024-06-07,2024-06-12,2024-06-11,5,1360,360,175.05,252.0,427.05,163.42,141.95,Completed,Car dirty
10781,31,5057,32,3,12,7,2024-10-06,2024-10-17,2024-10-18,11,514,0,1226.83,0.0,1226.83,638.57,621.08,Active,Minor scratch
10782,18,1917,71,4,1,14,2023-09-13,2023-09-29,2023-10-02,16,426,0,2825.92,0.0,2825.92,1152.99,982.88,Completed,Late return
10783,105,5510,48,3,6,15,2024-10-06,2024-11-01,2024-11-04,26,4467,0,2899.78,0.0,2899.78,529.69,519.14,Active,Minor scratch
10784,36,299,63,1,10,13,2023-05-05,2023-05-17,2023-05-15,12,2624,224,420.12,156.8,576.92,159.21,115.04,Cancelled,Early return
10785,111,1981,55,2,8,1,2024-07-05,2024-07-10,2024-07-09,5,1336,0,432.8,0.0,432.8,390.11,336.64,Completed,Car dirty
10786,15,2551,28,5,9,14,2025-07-01,2025-07-17,2025-07-17,16,1443,0,4851.2,0.0,4851.2,2018.7,1937.24,Completed,No issues
10787,82,3988,80,5,15,8,2023-06-04,2023-06-16,2023-06-15,12,1448,0,3638.4,0.0,3638.4,1863.02,1638.84,Completed,Car dirty
10788,7,113,66,4,12,10,2023-12-16,2024-01-12,2024-01-14,27,4015,0,4768.74,0.0,4768.74,1083.95,1030.87,Completed,Car dirty
10789,83,6994,14,3,10,12,2025-06-11,2025-06-22,2025-06-24,11,595,0,1226.83,0.0,1226.83,593.9,491.03,No-show,
10790,36,4764,64,1,11,6,2025-02-15,2025-02-22,2025-02-23,7,1218,0,245.07,0.0,245.07,151.37,129.8,Active,Car dirty
10791,70,7141,45,3,11,8,2025-07-06,2025-08-03,2025-08-06,28,5104,0,3122.84,0.0,3122.84,582.18,508.16,Completed,No issues
10792,94,7855,11,5,3,14,2024-03-04,2024-03-08,2024-03-08,4,137,0,1212.8,0.0,1212.8,1648.91,1393.5,Completed,Car dirty
10793,37,6499,62,3,10,13,2023-06-25,2023-07-09,2023-07-12,14,622,0,1561.42,0.0,1561.42,733.96,662.77,Active,
10794,90,5144,43,5,2,3,2024-06-27,2024-06-28,2024-06-30,1,186,0,303.2,0.0,303.2,1771.97,1723.29,Cancelled,Late return
10795,33,7854,73,1,10,2,2025-09-28,2025-10-01,2025-09-29,3,402,0,105.03,0.0,105.03,192.29,154.32,No-show,Early return
10796,51,4949,24,1,9,2,2025-05-07,2025-05-24,2025-05-25,17,4017,617,595.17,431.9,1027.07,153.55,139.43,Cancelled,No issues
10797,90,6911,60,2,15,4,2023-11-14,2023-11-20,2023-11-21,6,82,0,519.36,0.0,519.36,446.37,442.16,No-show,
10798,112,768,4,3,15,2,2025-01-27,2025-02-22,2025-02-20,26,7079,0,2899.78,0.0,2899.78,573.57,538.62,No-show,Minor scratch
10799,38,6624,46,5,7,7,2025-06-12,2025-07-06,2025-07-08,24,2046,0,7276.8,0.0,7276.8,1907.24,1770.25,Active,No issues
10800,17,2978,21,2,3,11,2023-09-02,2023-09-26,2023-09-28,24,3534,0,2077.44,0.0,2077.44,321.4,268.03,Cancelled,Late return
10801,82,31,30,2,7,8,2023-11-25,2023-12-24,2023-12-22,29,1453,0,2510.24,0.0,-2510.24,412.18,384.09,Cancelled,
10802,67,893,26,2,4,1,2023-02-24,2023-03-04,2023-03-03,8,1173,0,692.48,0.0,692.48,408.17,258.1,Active,Minor scratch
10803,64,1053,9,4,11,13,2023-07-18,2023-07-21,2023-07-21,3,591,0,529.86,0.0,529.86,1040.71,858.59,No-show,Early return
10804,89,5393,66,3,6,2,2024-05-27,2024-06-13,2024-06-15,17,1970,0,1896.01,0.0,1896.01,604.05,599.92,No-show,Late return
10805,88,5062,34,3,10,13,2024-06-18,2024-06-21,2024-06-24,3,455,0,334.59,0.0,334.59,676.37,583.38,Cancelled,Late return
10806,53,7685,50,1,13,5,2024-05-21,2024-06-19,2024-06-18,29,3900,0,1015.29,0.0,1015.29,154.22,143.06,Completed,No issues
10807,4,2585,75,3,7,15,2025-10-28,2025-11-01,2025-10-31,4,1119,0,446.12,0.0,446.12,665.89,655.32,No-show,No issues
10808,50,588,2,5,13,10,2025-07-08,2025-07-26,2025-07-27,18,879,0,5457.6,0.0,5457.6,1618.95,1450.32,Active,Minor scratch
10809,45,4080,23,4,4,8,2025-08-03,2025-08-30,2025-08-29,27,2676,0,4768.74,0.0,4768.74,1101.79,873.74,Cancelled,Car dirty
10810,21,3479,11,4,9,9,2024-06-20,2024-07-08,2024-07-11,18,4084,0,3179.16,0.0,3179.16,982.02,867.39,Active,Minor scratch
10811,83,1662,41,3,13,9,2023-12-16,2023-12-23,2023-12-26,7,1624,0,780.71,0.0,780.71,538.68,511.8,No-show,Late return
10812,107,42,80,1,1,6,2025-03-04,2025-03-08,2025-03-06,4,613,0,140.04,0.0,140.04,173.6,141.36,Completed,Late return
10813,49,3604,23,4,1,12,2023-04-15,2023-05-12,2023-05-15,27,7468,0,4768.74,0.0,4768.74,1069.55,1042.48,Active,Minor scratch
10814,114,7130,32,2,6,2,2024-05-16,2024-06-05,2024-06-05,20,3694,0,1731.2,0.0,1731.2,336.94,280.49,Active,No issues
10815,37,7884,54,3,1,5,2025-01-07,2025-02-04,2025-02-06,28,3681,0,3122.84,0.0,3122.84,602.74,536.8,Cancelled,Early return
10816,43,6110,77,3,8,12,2024-11-19,2024-12-13,2024-12-11,24,3176,0,2676.72,0.0,2676.72,646.94,597.42,Cancelled,
10817,20,2505,56,1,5,13,2024-10-28,2024-11-05,2024-11-03,8,1356,0,280.08,0.0,280.08,189.41,178.84,No-show,
10818,88,1731,63,3,9,1,2023-12-25,2024-01-19,2024-01-21,25,51,0,2788.25,0.0,2788.25,491.86,288.24,Active,Late return
10819,84,6970,39,4,1,2,2024-03-07,2024-03-18,2024-03-16,11,831,0,1942.82,0.0,1942.82,1187.62,988.93,Cancelled,Late return
10820,100,1670,33,1,12,8,2024-03-26,2024-04-21,2024-04-21,26,6578,1378,910.26,964.6,1874.86,200.5,179.21,Completed,Late return
10821,52,3251,10,5,14,15,2025-05-24,2025-06-15,2025-06-17,22,5703,0,6670.4,0.0,6670.4,1886.4,1765.97,Completed,Car dirty
10822,104,3177,57,4,5,8,2024-01-03,2024-01-06,2024-01-07,3,831,0,529.86,0.0,529.86,1065.91,856.76,Completed,Early return
10823,78,1122,46,2,9,11,2024-03-08,2024-03-29,2024-03-29,21,598,0,1817.76,0.0,1817.76,454.03,318.12,No-show,Minor scratch
10824,70,68,9,5,14,5,2024-04-20,2024-04-26,2024-04-27,6,823,0,1819.2,0.0,1819.2,1545.99,1461.68,Cancelled,Minor scratch
10825,32,7587,37,4,3,13,2023-09-21,2023-10-09,2023-10-11,18,1489,0,3179.16,0.0,3179.16,1273.14,1095.39,No-show,Late return
10826,23,6204,29,2,1,14,2023-10-03,2023-10-18,2023-10-16,15,1539,0,1298.4,0.0,1298.4,403.24,301.89,No-show,Car dirty
10827,40,1699,1,2,4,5,2025-09-20,2025-09-21,2025-09-19,1,233,0,86.56,0.0,86.56,407.89,344.58,No-show,
10828,8,5276,41,4,14,8,2025-09-24,2025-10-17,2025-10-20,23,5176,0,4062.26,0.0,4062.26,1090.62,700.63,Active,No issues
10829,88,2056,79,2,8,8,2025-07-26,2025-08-04,2025-08-07,9,1595,0,779.04,0.0,779.04,453.47,373.72,No-show,
10830,1,5164,74,2,2,12,2023-09-01,2023-09-11,2023-09-09,10,2515,0,865.6,0.0,865.6,327.76,320.04,Active,Late return
10831,25,2655,51,4,14,3,2023-07-25,2023-08-21,2023-08-20,27,3686,0,4768.74,0.0,4768.74,1202.3,1026.68,Active,Late return
10832,46,7996,18,5,4,11,2025-09-07,2025-09-12,2025-09-13,5,1013,0,1516.0,0.0,1516.0,1510.22,1312.39,Cancelled,Car dirty
10833,55,6623,28,3,9,5,2023-05-10,2023-05-24,2023-05-25,14,1111,0,1561.42,0.0,1561.42,713.45,705.02,Completed,No issues
10834,25,3276,19,3,12,4,2023-05-03,2023-05-14,2023-05-16,11,802,0,1226.83,0.0,1226.83,541.31,460.55,No-show,
10835,59,3320,34,3,12,4,2024-09-01,2024-09-07,2024-09-09,6,197,0,669.18,0.0,669.18,719.77,599.9,Active,Car dirty
10836,26,3678,42,3,13,3,2024-06-05,2024-06-09,2024-06-12,4,759,0,446.12,0.0,446.12,675.39,360.52,No-show,Early return
10837,20,2788,52,4,13,9,2023-07-11,2023-07-16,2023-07-15,5,477,0,883.1,0.0,883.1,933.78,896.72,Active,Early return
10838,75,393,6,1,7,15,2023-08-11,2023-08-22,2023-08-20,11,1538,0,385.11,0.0,385.11,149.56,136.25,Cancelled,Early return
10839,42,1754,4,3,11,4,2023-02-27,2023-02-28,2023-03-02,1,79,0,111.53,0.0,111.53,689.67,608.86,No-show,Minor scratch
10840,72,7521,12,3,12,10,2025-01-06,2025-01-23,2025-01-26,17,584,0,1896.01,0.0,1896.01,689.85,627.0,Cancelled,Late return
10841,6,293,22,1,7,4,2025-01-24,2025-02-10,2025-02-10,17,1539,0,595.17,0.0,595.17,169.77,146.36,Cancelled,Late return
10842,27,6924,33,2,9,12,2025-11-22,2025-12-19,2025-12-22,27,114,0,2337.12,0.0,2337.12,323.05,306.99,Completed,No issues
10843,59,5161,38,1,2,12,2023-07-13,2023-07-29,2023-07-30,16,2930,0,560.16,0.0,560.16,148.65,148.58,Cancelled,Early return
10844,99,2877,47,1,10,9,2024-02-05,2024-02-15,2024-02-16,10,2936,936,350.1,655.2,1005.3,148.89,123.53,Active,Late return
10845,73,5676,75,4,6,3,2023-08-06,2023-08-19,2023-08-19,13,911,0,2296.06,0.0,2296.06,1166.55,943.16,Cancelled,
10846,89,3327,73,4,12,8,2024-05-05,2024-05-08,2024-05-08,3,891,0,529.86,0.0,529.86,1301.41,692.73,Active,Early return
10847,32,5121,77,1,13,5,2023-11-19,2023-12-04,2023-12-02,15,3357,357,525.15,249.9,775.05,187.72,184.1,Cancelled,Car dirty
10848,43,7540,29,2,13,7,2024-12-20,2025-01-04,2025-01-02,15,2726,0,1298.4,0.0,1298.4,348.06,295.04,No-show,Car dirty
10849,39,5163,10,3,11,5,2024-04-24,2024-05-07,2024-05-08,13,417,0,1449.89,0.0,1449.89,723.56,708.96,Active,No issues
10850,76,2313,43,4,10,6,2025-05-05,2025-05-07,2025-05-07,2,577,0,353.24,0.0,-353.24,947.88,883.05,Active,
10851,85,5232,44,5,8,13,2025-12-18,2025-12-28,2025-12-29,10,1828,0,3032.0,0.0,3032.0,1519.63,1393.63,Active,
10852,44,3558,21,4,6,3,2025-05-23,2025-06-18,2025-06-18,26,1875,0,4592.12,0.0,4592.12,1120.88,1058.11,Active,No issues
10853,14,1056,52,2,6,4,2023-02-23,2023-03-04,2023-03-06,9,1942,0,779.04,0.0,779.04,459.76,392.28,No-show,Late return
10854,68,2667,65,2,15,9,2025-03-24,2025-04-10,2025-04-11,17,350,0,1471.52,0.0,1471.52,422.77,383.42,No-show,
10855,30,1801,63,3,12,2,2023-10-23,2023-11-01,2023-11-01,9,73,0,1003.77,0.0,1003.77,682.47,589.82,Cancelled,Car dirty
10856,7,6479,54,1,9,6,2023-05-23,2023-06-21,2023-06-22,29,3706,0,1015.29,0.0,1015.29,185.07,146.26,Completed,Minor scratch
10857,106,3727,4,5,15,2,2024-02-27,2024-03-11,2024-03-11,13,3235,0,3941.6,0.0,3941.6,2059.06,1832.21,Cancelled,No issues
10858,116,4919,64,4,14,2,2023-03-04,2023-03-18,2023-03-20,14,2069,0,2472.68,0.0,2472.68,1134.09,951.98,Active,Late return
10859,114,2404,45,3,9,12,2024-03-16,2024-04-07,2024-04-05,22,6088,0,2453.66,0.0,2453.66,699.15,683.33,Active,
10860,22,5594,72,4,5,2,2025-10-12,2025-11-04,2025-11-03,23,1379,0,4062.26,0.0,4062.26,895.65,885.85,Cancelled,Car dirty
10861,118,6453,27,4,6,10,2024-05-19,2024-05-30,2024-05-29,11,2210,0,1942.82,0.0,1942.82,1183.7,1156.41,Completed,No issues
10862,32,4381,1,4,9,9,2023-05-08,2023-05-31,2023-05-29,23,4644,0,4062.26,0.0,4062.26,1061.95,878.9,Active,Car dirty
10863,46,1747,13,1,13,4,2025-07-07,2025-07-19,2025-07-20,12,2171,0,420.12,0.0,420.12,188.73,184.18,Cancelled,Car dirty
10864,26,6465,12,2,12,2,2025-07-27,2025-08-23,2025-08-23,27,7763,0,2337.12,0.0,2337.12,382.6,378.48,Completed,
10865,112,1642,36,4,5,11,2023-02-18,2023-03-05,2023-03-06,15,975,0,2649.3,0.0,2649.3,903.06,849.12,Cancelled,
10866,38,4931,60,3,3,4,2023-06-14,2023-06-24,2023-06-27,10,1317,0,1115.3,0.0,1115.3,530.63,482.67,Active,Early return
10867,111,2321,35,3,12,12,2025-10-10,2025-10-25,2025-10-27,15,3851,0,1672.95,0.0,1672.95,638.53,571.89,No-show,Early return
10868,113,7738,37,3,10,8,2025-11-10,2025-11-20,2025-11-19,10,2717,0,1115.3,0.0,1115.3,647.72,582.15,Completed,Minor scratch
10869,50,127,40,1,11,3,2023-07-26,2023-08-01,2023-07-31,6,1183,0,210.06,0.0,210.06,193.14,183.28,Completed,No issues
10870,4,3803,34,3,15,13,2024-09-09,2024-09-20,2024-09-20,11,1301,0,1226.83,0.0,1226.83,628.21,571.93,No-show,No issues
10871,92,2426,51,5,2,12,2024-09-06,2024-09-11,2024-09-11,5,1026,0,1516.0,0.0,1516.0,1429.82,1028.56,Active,Minor scratch
10872,14,4314,56,4,6,2,2024-07-27,2024-08-06,2024-08-07,10,1799,0,1766.2,0.0,1766.2,1284.07,1040.23,Cancelled,Minor scratch
10873,105,899,80,4,11,9,2025-01-01,2025-01-23,2025-01-21,22,4830,0,3885.64,0.0,3885.64,933.52,855.25,No-show,No issues
10874,30,7077,15,2,5,8,2025-12-15,2026-01-02,2025-12-31,18,2531,0,1558.08,0.0,1558.08,426.46,388.57,Cancelled,No issues
10875,40,5798,73,5,10,4,2023-08-28,2023-08-30,2023-08-31,2,148,0,606.4,0.0,606.4,1872.96,1696.11,Active,Late return
10876,29,969,3,1,9,14,2024-08-06,2024-08-31,2024-09-01,25,4577,0,875.25,0.0,875.25,190.61,159.32,Cancelled,
10877,41,7367,67,5,1,15,2024-06-20,2024-07-17,2024-07-15,27,669,0,8186.4,0.0,8186.4,1614.59,1604.17,Cancelled,Early return
10878,115,4743,42,4,3,15,2025-12-19,2026-01-02,2025-12-31,14,178,0,2472.68,0.0,2472.68,967.32,881.26,Active,Car dirty
10879,45,5298,32,2,7,6,2025-11-28,2025-11-30,2025-11-30,2,225,0,173.12,0.0,173.12,370.48,358.18,Completed,Car dirty
10880,91,6525,50,2,15,12,2025-08-27,2025-09-24,2025-09-23,28,8246,0,2423.68,0.0,2423.68,462.46,255.42,Cancelled,Early return
10881,5,5361,57,2,13,1,2023-10-25,2023-11-11,2023-11-11,17,4770,0,1471.52,0.0,1471.52,355.49,328.79,Completed,Early return
10882,92,3256,22,5,10,2,2025-08-17,2025-09-12,2025-09-11,26,5430,0,7883.2,0.0,7883.2,1843.47,1753.21,Cancelled,Late return
10883,86,5152,77,3,5,4,2025-12-11,2025-12-17,2025-12-20,6,265,0,669.18,0.0,669.18,638.91,637.0,No-show,Car dirty
10884,61,1585,65,1,5,13,2024-01-06,2024-01-14,2024-01-17,8,227,0,280.08,0.0,280.08,189.93,180.44,Completed,Late return
10885,39,6816,62,4,9,2,2023-08-23,2023-09-22,2023-09-23,30,5044,0,5298.6,0.0,5298.6,1077.24,1001.6,Completed,Early return
10886,72,5957,50,2,5,13,2023-03-07,2023-03-16,2023-03-19,9,126,0,779.04,0.0,779.04,472.52,459.18,No-show,No issues
10887,96,7998,41,2,12,12,2025-04-08,2025-04-24,2025-04-22,16,4521,0,1384.96,0.0,1384.96,346.4,277.71,Active,Late return
10888,26,6579,48,3,1,10,2024-03-03,2024-03-23,2024-03-24,20,2248,0,2230.6,0.0,2230.6,600.38,579.46,Completed,Car dirty
10889,55,6759,54,1,5,13,2023-09-06,2023-09-08,2023-09-09,2,110,0,70.02,0.0,70.02,162.42,151.13,No-show,Car dirty
10890,53,435,74,2,4,6,2024-03-24,2024-03-26,2024-03-24,2,436,0,173.12,0.0,173.12,403.72,303.62,Active,Late return
10891,94,2377,20,1,4,4,2024-01-22,2024-02-20,2024-02-21,29,1197,0,1015.29,0.0,1015.29,181.11,153.01,Active,No issues
10892,100,6846,50,2,8,13,2023-05-28,2023-06-21,2023-06-19,24,4046,0,2077.44,0.0,2077.44,372.34,297.88,Cancelled,No issues
10893,113,6613,12,4,2,15,2023-01-05,2023-01-25,2023-01-23,20,5150,0,3532.4,0.0,3532.4,1282.96,1221.08,Active,Minor scratch
10894,10,2828,25,1,12,6,2024-03-07,2024-03-26,2024-03-24,19,4134,334,665.19,233.8,898.99,152.77,125.07,No-show,Early return
10895,39,3142,6,5,6,3,2025-12-06,2025-12-26,2025-12-27,20,3926,0,6064.0,0.0,6064.0,1899.74,1633.77,No-show,No issues
10896,116,2589,20,2,11,10,2024-03-26,2024-04-17,2024-04-18,22,3119,0,1904.32,0.0,1904.32,332.82,270.08,Active,Early return
10897,53,3262,4,3,12,6,2023-01-10,2023-01-30,2023-01-28,20,1406,0,2230.6,0.0,2230.6,524.99,329.98,Active,Car dirty
10898,7,4298,15,2,5,9,2023-12-07,2023-12-16,2023-12-17,9,2097,0,779.04,0.0,779.04,390.39,332.82,Completed,
10899,26,4540,15,3,4,2,2024-02-23,2024-03-05,2024-03-03,11,2454,0,1226.83,0.0,1226.83,538.71,467.84,No-show,Car dirty
10900,120,5158,57,5,7,7,2024-04-14,2024-05-13,2024-05-15,29,6165,0,8792.8,0.0,8792.8,2058.74,1981.89,No-show,Car dirty
10901,115,2771,60,2,4,9,2023-10-07,2023-11-01,2023-11-01,25,2235,0,2164.0,0.0,2164.0,369.26,358.46,Active,
10902,80,548,57,1,3,6,2023-02-01,2023-03-01,2023-03-04,28,1483,0,980.28,0.0,980.28,153.81,138.66,Cancelled,Early return
10903,118,7301,68,5,15,11,2023-12-08,2023-12-20,2023-12-19,12,463,0,3638.4,0.0,3638.4,1886.41,1674.61,Active,Minor scratch
10904,110,5509,6,2,3,15,2023-08-15,2023-08-26,2023-08-25,11,411,0,952.16,0.0,952.16,470.94,459.87,Cancelled,Minor scratch
10905,75,345,45,4,15,2,2023-03-24,2023-04-22,2023-04-22,29,5856,0,5121.98,0.0,5121.98,1306.05,1216.78,Cancelled,Car dirty
10906,20,1034,15,1,13,14,2024-09-12,2024-10-02,2024-10-03,20,3111,0,700.2,0.0,700.2,150.72,144.97,Completed,
10907,32,3682,78,5,15,14,2023-08-17,2023-08-31,2023-08-31,14,3246,0,4244.8,0.0,4244.8,1646.5,1323.62,Completed,
10908,43,4071,10,2,13,1,2023-09-08,2023-09-09,2023-09-10,1,226,0,86.56,0.0,86.56,370.9,331.79,No-show,Late return
10909,33,6833,66,5,4,9,2023-08-09,2023-08-28,2023-08-28,19,1707,0,5760.8,0.0,5760.8,1771.54,1460.45,Completed,
10910,70,1248,47,2,13,11,2024-04-27,2024-05-24,2024-05-27,27,3571,0,2337.12,0.0,2337.12,445.6,370.4,Active,
10911,56,7391,54,1,8,14,2023-01-21,2023-02-05,2023-02-03,15,2808,0,525.15,0.0,525.15,180.73,177.89,Cancelled,
10912,61,4012,22,4,7,5,2025-09-13,2025-10-13,2025-10-16,30,7596,0,5298.6,0.0,5298.6,1168.7,819.04,Completed,Minor scratch
10913,13,3185,25,5,15,14,2024-09-05,2024-09-19,2024-09-17,14,1926,0,4244.8,0.0,4244.8,1443.58,1303.64,Completed,Minor scratch
